Id,Code,Name,Standard Class,Domain,Vocab,Validity,Concept,Frequency,Original_Id,Original_Code,Original_Name,Original_Vocab,Mapping_Applied,Mapping_Relationship
35918122,rectum@2910,Tumor Deposits,NAACCR Variable,Measurement,NAACCR,Valid,Standard,63,35918122,rectum@2910,Tumor Deposits,NAACCR,No,
35918056,rectum@2863,KRAS,NAACCR Variable,Measurement,NAACCR,Valid,Standard,63,35918056,rectum@2863,KRAS,NAACCR,No,
35918038,rectum@2862,Perineural Invasion,NAACCR Variable,Measurement,NAACCR,Valid,Standard,63,35918038,rectum@2862,Perineural Invasion,NAACCR,No,
35917992,rectum@2880,Carcinoembryonic Antigen (CEA),NAACCR Variable,Measurement,NAACCR,Valid,Standard,63,35917992,rectum@2880,Carcinoembryonic Antigen (CEA),NAACCR,No,
35917835,rectum@2861,Microsatellite Instability (MSI),NAACCR Variable,Measurement,NAACCR,Valid,Standard,63,35917835,rectum@2861,Microsatellite Instability (MSI),NAACCR,No,
35917682,rectum@2930,Circumferential Resection Margin (CRM),NAACCR Variable,Measurement,NAACCR,Valid,Standard,63,35917682,rectum@2930,Circumferential Resection Margin (CRM),NAACCR,No,
35917593,rectum@2890,Clinical Assessment of Regional Lymph Nodes,NAACCR Variable,Measurement,NAACCR,Valid,Standard,63,35917593,rectum@2890,Clinical Assessment of Regional Lymph Nodes,NAACCR,No,
35917581,rectum@2864,18q Loss of Heterozygosity (LOH),NAACCR Variable,Measurement,NAACCR,Valid,Standard,63,35917581,rectum@2864,18q Loss of Heterozygosity (LOH),NAACCR,No,
35917188,rectum@2900,Carcinoembryonic Antigen (CEA) Lab Value,NAACCR Variable,Measurement,NAACCR,Valid,Standard,63,35917188,rectum@2900,Carcinoembryonic Antigen (CEA) Lab Value,NAACCR,No,
3049878,48767-8,Annotation comment [Interpretation] Narrative,Clinical Observation,Measurement,LOINC,Valid,Standard,63,3049878,48767-8,Annotation comment [Interpretation] Narrative,LOINC,No,
4007166,121523005,Desmethylclobazam measurement,Clinical Observation,Measurement,SNOMED,Valid,Standard,63,3032341,35107-2,Norclobazam [Mass/volume] in Serum or Plasma,LOINC,Yes,Is a
3022065,19764-0,Statement of adequacy [Interpretation] of Cervical or vaginal smear or scraping by Cyto stain,Lab Test,Measurement,LOINC,Valid,Standard,63,3022065,19764-0,Statement of adequacy [Interpretation] of Cervical or vaginal smear or scraping by Cyto stain,LOINC,No,
3021314,5815-6,Tyrosine crystals [Presence] in Urine sediment by Light microscopy,Lab Test,Measurement,LOINC,Valid,Standard,63,3021314,5815-6,Tyrosine crystals [Presence] in Urine sediment by Light microscopy,LOINC,No,
4207482,312464001,Urine codeine measurement,Clinical Observation,Measurement,SNOMED,Valid,Standard,63,3009583,16250-3,Codeine [Mass/volume] in Urine by Confirmatory method,LOINC,Yes,Subsumes
3000310,12375-2,cloZAPine+Norclozapine [Mass/volume] in Serum or Plasma,Lab Test,Measurement,LOINC,Valid,Standard,63,3000310,12375-2,cloZAPine+Norclozapine [Mass/volume] in Serum or Plasma,LOINC,No,
44786869,74214-8,Apixaban [Mass/volume] in Platelet poor plasma by Chromogenic method,Lab Test,Measurement,LOINC,Valid,Standard,62,44786869,74214-8,Apixaban [Mass/volume] in Platelet poor plasma by Chromogenic method,LOINC,No,
40757318,54187-0,Posaconazole [Susceptibility] by Minimum inhibitory concentration (MIC),Lab Test,Measurement,LOINC,Valid,Standard,62,40757318,54187-0,Posaconazole [Susceptibility] by Minimum inhibitory concentration (MIC),LOINC,No,
4189880,388590003,Hazel nut specific IgE antibody measurement,Clinical Observation,Measurement,SNOMED,Valid,Standard,62,3966068,102361-3,Hazelnut IgE Ab [Presence] in Serum by Radioallergosorbent test (RAST),LOINC,Yes,Subsumes
3965821,102933-9,Egg white IgG4 Ab [Presence] in Serum by Radioallergosorbent test (RAST),Lab Test,Measurement,LOINC,Valid,Standard,62,3965821,102933-9,Egg white IgG4 Ab [Presence] in Serum by Radioallergosorbent test (RAST),LOINC,No,
3047253,43190-8,Myelin associated glycoprotein/Sulfated glucuronic paragloboside IgM Ab [Titer] in Serum by Immunoassay,Lab Test,Measurement,LOINC,Valid,Standard,62,3047253,43190-8,Myelin associated glycoprotein/Sulfated glucuronic paragloboside IgM Ab [Titer] in Serum by Immunoassay,LOINC,No,
3028012,8254-5,Service comment 12,Lab Test,Measurement,LOINC,Valid,Standard,62,3028012,8254-5,Service comment 12,LOINC,No,
3001820,22296-8,Epstein Barr virus nuclear Ab [Presence] in Serum,Lab Test,Measurement,LOINC,Valid,Standard,62,3001820,22296-8,Epstein Barr virus nuclear Ab [Presence] in Serum,LOINC,No,
2212605,No matching concept,No matching concept,Undefined,Unknown,None,Invalid,Non-standard,62,2212605,No matching concept,No matching concept,None,No,
40766799,64083-9,MGMT gene methylation score in Tissue by Molecular genetics method,Lab Test,Measurement,LOINC,Valid,Standard,61,40766799,64083-9,MGMT gene methylation score in Tissue by Molecular genetics method,LOINC,No,
4188290,414519004,Insulin-like growth factor binding protein 3 level,Clinical Observation,Measurement,SNOMED,Valid,Standard,61,3046020,33654-5,Insulin-like growth factor binding protein 3 [Mass/volume] in Serum or Plasma --1 hour post XXX challenge,LOINC,Yes,Is a
3021855,26489-5,Mononuclear cells [#/volume] in Cerebral spinal fluid,Lab Test,Measurement,LOINC,Valid,Standard,61,3021855,26489-5,Mononuclear cells [#/volume] in Cerebral spinal fluid,LOINC,No,
4094060,26052003,Manganese measurement,Clinical Observation,Measurement,SNOMED,Valid,Standard,61,3011817,5682-0,Manganese [Mass/volume] in Red Blood Cells,LOINC,Yes,Is a
3010164,23841-0,Choriogonadotropin.beta subunit [Multiple of the median] adjusted in Serum or Plasma,Lab Test,Measurement,LOINC,Valid,Standard,61,3010164,23841-0,Choriogonadotropin.beta subunit [Multiple of the median] adjusted in Serum or Plasma,LOINC,No,
35917160,kidney_parenchyma@2930,Fuhrman Nuclear Grade,NAACCR Variable,Measurement,NAACCR,Valid,Standard,60,35917160,kidney_parenchyma@2930,Fuhrman Nuclear Grade,NAACCR,No,
4195408,79104007,Somatomedin-C measurement,Clinical Observation,Measurement,SNOMED,Valid,Standard,60,3052427,38492-5,Insulin-like growth factor-I [Units/volume] in Serum or Plasma,LOINC,Yes,Is a
37172428,51581000237103,Rickettsia spotted fever group IgG antibody in serum qualitative result,Clinical Observation,Measurement,SNOMED,Valid,Standard,60,3042809,32999-5,Rickettsia spotted fever group IgG Ab [Presence] in Serum,LOINC,Yes,Is a
4150341,271074005,Urine morphine measurement,Clinical Observation,Measurement,SNOMED,Valid,Standard,60,3036246,16196-8,Morphine [Presence] in Urine by Confirmatory method,LOINC,Yes,Is a
3036147,35733-5,Histoplasma capsulatum M Ab [Presence] in Serum by Immune diffusion (ID),Lab Test,Measurement,LOINC,Valid,Standard,60,3036147,35733-5,Histoplasma capsulatum M Ab [Presence] in Serum by Immune diffusion (ID),LOINC,No,
3034282,35732-7,Histoplasma capsulatum H Ab [Presence] in Serum by Immune diffusion (ID),Lab Test,Measurement,LOINC,Valid,Standard,60,3034282,35732-7,Histoplasma capsulatum H Ab [Presence] in Serum by Immune diffusion (ID),LOINC,No,
37173392,60001000237102,Rickettsia spotted fever group IgM antibody in serum qualitative result,Clinical Observation,Measurement,SNOMED,Valid,Standard,60,3028885,33000-1,Rickettsia spotted fever group IgM Ab [Presence] in Serum,LOINC,Yes,Is a
3022964,29369-6,N-acetylprocainamide/Procainamide [Mass Ratio] in Serum or Plasma,Lab Test,Measurement,LOINC,Valid,Standard,60,3022964,29369-6,N-acetylprocainamide/Procainamide [Mass Ratio] in Serum or Plasma,LOINC,No,
3002786,19109-8,Histoplasma capsulatum Ag [Presence] in Specimen,Lab Test,Measurement,LOINC,Valid,Standard,60,3002786,19109-8,Histoplasma capsulatum Ag [Presence] in Specimen,LOINC,No,
3002301,25147-0,Calcium carbonate crystals [#/area] in Urine sediment by Microscopy high power field,Lab Test,Measurement,LOINC,Valid,Standard,60,3002301,25147-0,Calcium carbonate crystals [#/area] in Urine sediment by Microscopy high power field,LOINC,No,
1635522,c-6th_AJCC/UICC-T4,AJCC/UICC 6th clinical T4 Category,Staging/Grading,Measurement,Cancer Modifier,Valid,Standard,60,1635522,c-6th_AJCC/UICC-T4,AJCC/UICC 6th clinical T4 Category,Cancer Modifier,No,
40761531,58430-0,oxyCODONE+oxyMORphone [Presence] in Urine by Screen method,Lab Test,Measurement,LOINC,Valid,Standard,59,40761531,58430-0,oxyCODONE+oxyMORphone [Presence] in Urine by Screen method,LOINC,No,
35918902,3909,Perineural Invasion,NAACCR Variable,Measurement,NAACCR,Valid,Standard,59,35918902,3909,Perineural Invasion,NAACCR,No,
35918830,3823,Circumferential Resection Margin (CRM),NAACCR Variable,Measurement,NAACCR,Valid,Standard,59,35918830,3823,Circumferential Resection Margin (CRM),NAACCR,No,
35918368,3890,Microsatellite Instability (MSI),NAACCR Variable,Measurement,NAACCR,Valid,Standard,59,35918368,3890,Microsatellite Instability (MSI),NAACCR,No,
35917946,3866,KRAS,NAACCR Variable,Measurement,NAACCR,Valid,Standard,59,35917946,3866,KRAS,NAACCR,No,
4021000,104789001,Lipoproteins measurement,Clinical Observation,Measurement,SNOMED,Valid,Standard,59,3046528,43728-5,Lipoprotein.pre-beta.subparticle.large [Moles/volume] in Serum or Plasma,LOINC,Yes,Is a
3043953,40667-8,Rubella virus IgG Ab [Presence] in Serum or Plasma by Immunoassay,Lab Test,Measurement,LOINC,Valid,Standard,59,3043953,40667-8,Rubella virus IgG Ab [Presence] in Serum or Plasma by Immunoassay,LOINC,No,
3028060,13528-5,Unidentified cells/100 leukocytes in Body fluid by Manual count,Lab Test,Measurement,LOINC,Valid,Standard,59,3028060,13528-5,Unidentified cells/100 leukocytes in Body fluid by Manual count,LOINC,No,
3019169,5798-4,Leucine crystals [Presence] in Urine sediment by Light microscopy,Lab Test,Measurement,LOINC,Valid,Standard,59,3019169,5798-4,Leucine crystals [Presence] in Urine sediment by Light microscopy,LOINC,No,
4233795,90690006,"Arsenic measurement, urine",Clinical Observation,Measurement,SNOMED,Valid,Standard,59,3017872,21074-0,Arsenic [Mass/volume] in 24 hour Urine,LOINC,Yes,Is a
3005005,30193-7,Acylcarnitine/Carnitine.free (C0) [Molar ratio] in Serum or Plasma,Lab Test,Measurement,LOINC,Valid,Standard,59,3005005,30193-7,Acylcarnitine/Carnitine.free (C0) [Molar ratio] in Serum or Plasma,LOINC,No,
3002389,14363-6,Microscopic observation [Identifier] in Synovial fluid by Gram stain,Lab Test,Measurement,LOINC,Valid,Standard,59,3002389,14363-6,Microscopic observation [Identifier] in Synovial fluid by Gram stain,LOINC,No,
1635336,p-7th_AJCC/UICC-M1,AJCC/UICC 7th pathological M1 Category,Staging/Grading,Measurement,Cancer Modifier,Valid,Standard,59,1635336,p-7th_AJCC/UICC-M1,AJCC/UICC 7th pathological M1 Category,Cancer Modifier,No,
1633877,c-6th_AJCC/UICC-T3,AJCC/UICC 6th clinical T3 Category,Staging/Grading,Measurement,Cancer Modifier,Valid,Standard,59,1633877,c-6th_AJCC/UICC-T3,AJCC/UICC 6th clinical T3 Category,Cancer Modifier,No,
36660386,94286-2,Contactin-associated protein 2 IgG Ab [Presence] in Cerebral spinal fluid by Cell binding immunofluorescent assay,Lab Test,Measurement,LOINC,Valid,Standard,58,36660386,94286-2,Contactin-associated protein 2 IgG Ab [Presence] in Cerebral spinal fluid by Cell binding immunofluorescent assay,LOINC,No,
36660239,94288-8,Leucine-rich glioma-inactivated protein 1 IgG Ab [Presence] in Cerebral spinal fluid by Cell binding immunofluorescent assay,Lab Test,Measurement,LOINC,Valid,Standard,58,36660239,94288-8,Leucine-rich glioma-inactivated protein 1 IgG Ab [Presence] in Cerebral spinal fluid by Cell binding immunofluorescent assay,LOINC,No,
36031670,96490-8,Neuronal intermediate filament IgG Ab [Presence] in Cerebral spinal fluid by Immunofluorescence,Lab Test,Measurement,LOINC,Valid,Standard,58,36031670,96490-8,Neuronal intermediate filament IgG Ab [Presence] in Cerebral spinal fluid by Immunofluorescence,LOINC,No,
4260773,412836000,Serum anti-ganglioside Q1b IgG measurement,Clinical Observation,Measurement,SNOMED,Valid,Standard,58,3026955,14254-7,Ganglioside GQ1b IgG Ab [Titer] in Serum,LOINC,Yes,Subsumes
3022878,8119-0,CD20 cells/100 cells in Blood,Lab Test,Measurement,LOINC,Valid,Standard,58,3022878,8119-0,CD20 cells/100 cells in Blood,LOINC,No,
4007820,121934000,Measurement of Blastomyces dermatitidis antibody,Clinical Observation,Measurement,SNOMED,Valid,Standard,58,3019118,5057-5,Blastomyces dermatitidis Ab [Titer] in Serum by Complement fixation,LOINC,Yes,Is a
3017848,29901-6,HTLV I+II Ab [Presence] in Serum by Immunoassay,Lab Test,Measurement,LOINC,Valid,Standard,58,3017848,29901-6,HTLV I+II Ab [Presence] in Serum by Immunoassay,LOINC,No,
3011452,13771-1,Metanephrines/Creatinine [Mass Ratio] in Urine,Lab Test,Measurement,LOINC,Valid,Standard,58,3011452,13771-1,Metanephrines/Creatinine [Mass Ratio] in Urine,LOINC,No,
3005474,13783-6,Normetanephrine/Creatinine [Mass Ratio] in Urine,Lab Test,Measurement,LOINC,Valid,Standard,58,3005474,13783-6,Normetanephrine/Creatinine [Mass Ratio] in Urine,LOINC,No,
3003745,653-6,Microscopic observation [Identifier] in Urine by Gram stain,Lab Test,Measurement,LOINC,Valid,Standard,58,3003745,653-6,Microscopic observation [Identifier] in Urine by Gram stain,LOINC,No,
21493025,81755-1,Lymphocyte proliferation.Interleukin 2.maximum/CD45 in Blood by Flow cytometry (FC),Lab Test,Measurement,LOINC,Valid,Standard,58,21493025,81755-1,Lymphocyte proliferation.Interleukin 2.maximum/CD45 in Blood by Flow cytometry (FC),LOINC,No,
1635878,c-7th_AJCC/UICC-M1a,AJCC/UICC 7th clinical M1a Category,Staging/Grading,Measurement,Cancer Modifier,Valid,Standard,58,1635878,c-7th_AJCC/UICC-M1a,AJCC/UICC 7th clinical M1a Category,Cancer Modifier,No,
1634562,p-6th_AJCC/UICC-N1,AJCC/UICC 6th pathological N1 Category,Staging/Grading,Measurement,Cancer Modifier,Valid,Standard,58,1634562,p-6th_AJCC/UICC-N1,AJCC/UICC 6th pathological N1 Category,Cancer Modifier,No,
4196969,5113004,T4 free measurement,Procedure,Measurement,SNOMED,Valid,Standard,57,4196969,5113004,T4 free measurement,SNOMED,No,
40768495,65807-0,Tapentadol [Mass/volume] in Urine,Lab Test,Measurement,LOINC,Valid,Standard,57,40768495,65807-0,Tapentadol [Mass/volume] in Urine,LOINC,No,
4042917,16614002,Creatine kinase isoenzymes measurement,Procedure,Measurement,SNOMED,Valid,Standard,57,4042917,16614002,Creatine kinase isoenzymes measurement,SNOMED,No,
35918760,3903,Oncotype Dx Recurrence Score-DCIS,NAACCR Variable,Measurement,NAACCR,Valid,Standard,57,35918760,3903,Oncotype Dx Recurrence Score-DCIS,NAACCR,No,
35918632,3905,Oncotype Dx Risk Level-DCIS,NAACCR Variable,Measurement,NAACCR,Valid,Standard,57,35918632,3905,Oncotype Dx Risk Level-DCIS,NAACCR,No,
35918596,3934,Tumor Deposits,NAACCR Variable,Measurement,NAACCR,Valid,Standard,57,35918596,3934,Tumor Deposits,NAACCR,No,
35918544,3904,Oncotype Dx Recurrence Score-Invasive,NAACCR Variable,Measurement,NAACCR,Valid,Standard,57,35918544,3904,Oncotype Dx Recurrence Score-Invasive,NAACCR,No,
35918474,3920,PSA (Prostatic Specific Antigen) Lab Value,NAACCR Variable,Measurement,NAACCR,Valid,Standard,57,35918474,3920,PSA (Prostatic Specific Antigen) Lab Value,NAACCR,No,
35918248,3906,Oncotype Dx Risk Level-Invasive,NAACCR Variable,Measurement,NAACCR,Valid,Standard,57,35918248,3906,Oncotype Dx Risk Level-Invasive,NAACCR,No,
3044835,33317-9,Schistosoma sp IgG Ab [Presence] in Serum,Lab Test,Measurement,LOINC,Valid,Standard,57,3044835,33317-9,Schistosoma sp IgG Ab [Presence] in Serum,LOINC,No,
3042349,40824-5,von Willebrand factor (vWf) cleaving protease inhibitor [Units/volume] in Platelet poor plasma,Lab Test,Measurement,LOINC,Valid,Standard,57,3042349,40824-5,von Willebrand factor (vWf) cleaving protease inhibitor [Units/volume] in Platelet poor plasma,LOINC,No,
3036639,22461-8,Reagin Ab [Presence] in Serum,Lab Test,Measurement,LOINC,Valid,Standard,57,3036639,22461-8,Reagin Ab [Presence] in Serum,LOINC,No,
3032008,41858-2,"2-Ethylidene-1,5-Dimethyl-3,3-Diphenylpyrrolidine (EDDP) [Presence] in Urine",Lab Test,Measurement,LOINC,Valid,Standard,57,3032008,41858-2,"2-Ethylidene-1,5-Dimethyl-3,3-Diphenylpyrrolidine (EDDP) [Presence] in Urine",LOINC,No,
3029080,42810-2,Hemoglobin [Entitic mass] in Reticulocytes,Lab Test,Measurement,LOINC,Valid,Standard,57,3029080,42810-2,Hemoglobin [Entitic mass] in Reticulocytes,LOINC,No,
4037770,117658009,Norfentanyl measurement,Clinical Observation,Measurement,SNOMED,Valid,Standard,57,3018335,11075-9,Norfentanyl [Mass/volume] in Urine,LOINC,Yes,Subsumes
3016716,9645-3,Metanephrine/Creatinine [Mass Ratio] in Urine,Lab Test,Measurement,LOINC,Valid,Standard,57,3016716,9645-3,Metanephrine/Creatinine [Mass Ratio] in Urine,LOINC,No,
1634037,c-7th_AJCC/UICC-N3,AJCC/UICC 7th clinical N3 Category,Staging/Grading,Measurement,Cancer Modifier,Valid,Standard,57,1634037,c-7th_AJCC/UICC-N3,AJCC/UICC 7th clinical N3 Category,Cancer Modifier,No,
1616541,97050-9,Acinetobacter calcoaceticus-baumannii complex DNA [Presence] by NAA with non-probe detection in Positive blood culture,Lab Test,Measurement,LOINC,Valid,Standard,57,1616541,97050-9,Acinetobacter calcoaceticus-baumannii complex DNA [Presence] by NAA with non-probe detection in Positive blood culture,LOINC,No,
4230393,359776002,Glucose measurement by monitoring device,Procedure,Measurement,SNOMED,Valid,Standard,56,4230393,359776002,Glucose measurement by monitoring device,SNOMED,No,
40768496,65808-8,Nortapentadol [Mass/volume] in Urine,Lab Test,Measurement,LOINC,Valid,Standard,56,40768496,65808-8,Nortapentadol [Mass/volume] in Urine,LOINC,No,
35918413,3836,FIGO Stage,NAACCR Variable,Measurement,NAACCR,Valid,Standard,56,35918413,3836,FIGO Stage,NAACCR,No,
35918219,melanoma_skin@2862,Primary Tumor Regression,NAACCR Variable,Measurement,NAACCR,Valid,Standard,56,35918219,melanoma_skin@2862,Primary Tumor Regression,NAACCR,No,
35918185,melanoma_skin@2861,Primary Tumor Mitotic Count/Rate,NAACCR Variable,Measurement,NAACCR,Valid,Standard,56,35918185,melanoma_skin@2861,Primary Tumor Mitotic Count/Rate,NAACCR,No,
35918143,melanoma_skin@2930,LDH Upper Limits of Normal,NAACCR Variable,Measurement,NAACCR,Valid,Standard,56,35918143,melanoma_skin@2930,LDH Upper Limits of Normal,NAACCR,No,
35918138,melanoma_skin@2863,Vertical Growth Phase (VGP),NAACCR Variable,Measurement,NAACCR,Valid,Standard,56,35918138,melanoma_skin@2863,Vertical Growth Phase (VGP),NAACCR,No,
35918092,melanoma_skin@2920,Serum Lactate Dehydrogenase (LDH) Lab Value,NAACCR Variable,Measurement,NAACCR,Valid,Standard,56,35918092,melanoma_skin@2920,Serum Lactate Dehydrogenase (LDH) Lab Value,NAACCR,No,
35918015,melanoma_skin@2910,Serum Lactate Dehydrogenase (LDH),NAACCR Variable,Measurement,NAACCR,Valid,Standard,56,35918015,melanoma_skin@2910,Serum Lactate Dehydrogenase (LDH),NAACCR,No,
35917336,melanoma_skin@2900,Clinical Status of Lymph Node Mets,NAACCR Variable,Measurement,NAACCR,Valid,Standard,56,35917336,melanoma_skin@2900,Clinical Status of Lymph Node Mets,NAACCR,No,
