Id,Code,Name,Standard Class,Domain,Vocab,Validity,Concept,Frequency,Original_Id,Original_Code,Original_Name,Original_Vocab,Mapping_Applied,Mapping_Relationship
4321605,9903002,"Paraganglioma, malignant",Morph Abnormality,Observation,SNOMED,Valid,Standard,23,4321605,9903002,"Paraganglioma, malignant",SNOMED,No,
4307974,8331005,Clostridium perfringens,Organism,Observation,SNOMED,Valid,Standard,23,4307974,8331005,Clostridium perfringens,SNOMED,No,
4303423,386341005,Invasive hemodynamic monitoring,Procedure,Observation,SNOMED,Valid,Standard,23,4303423,386341005,Invasive hemodynamic monitoring,SNOMED,No,
4302932,418561004,Allergy to ragweed pollen,Clinical Finding,Observation,SNOMED,Valid,Non-standard,23,4302932,418561004,Allergy to ragweed pollen,SNOMED,No,
4269224,63148005,Murder,Event,Observation,SNOMED,Valid,Standard,23,4269224,63148005,Murder,SNOMED,No,
42536304,735049002,Peach,Substance,Observation,SNOMED,Valid,Standard,23,42536304,735049002,Peach,SNOMED,No,
4228759,422191005,Ophthalmic surgery,Qualifier Value,Observation,SNOMED,Valid,Standard,23,4228759,422191005,Ophthalmic surgery,SNOMED,No,
4182154,366357001,Drink intake - finding,Clinical Finding,Observation,SNOMED,Valid,Standard,23,4182154,366357001,Drink intake - finding,SNOMED,No,
4171903,274644002,"Sudden death, cause unknown",Event,Observation,SNOMED,Valid,Standard,23,4171903,274644002,"Sudden death, cause unknown",SNOMED,No,
4165633,293799001,Allergy to azathioprine,Clinical Finding,Observation,SNOMED,Valid,Non-standard,23,4165633,293799001,Allergy to azathioprine,SNOMED,No,
4164507,274392008,Examination under anesthesia,Qualifier Value,Observation,SNOMED,Valid,Standard,23,4164507,274392008,Examination under anesthesia,SNOMED,No,
4163814,294037000,Allergy to albuterol,Clinical Finding,Observation,SNOMED,Valid,Non-standard,23,4163814,294037000,Allergy to albuterol,SNOMED,No,
4163637,293865005,Allergy to phenobarbital,Clinical Finding,Observation,SNOMED,Valid,Non-standard,23,4163637,293865005,Allergy to phenobarbital,SNOMED,No,
4086989,248328003,Tall stature,Clinical Finding,Observation,SNOMED,Valid,Standard,23,4086989,248328003,Tall stature,SNOMED,No,
4085365,248124006,Eating problem,Clinical Finding,Observation,SNOMED,Valid,Standard,23,4085365,248124006,Eating problem,SNOMED,No,
4084839,183654001,Follow-up in outpatient clinic,Clinical Finding,Observation,SNOMED,Valid,Standard,23,4084839,183654001,Follow-up in outpatient clinic,SNOMED,No,
40795975,LP18549-3,Dexamethasone,LOINC Component,Observation,LOINC,Valid,Non-standard,23,40795975,LP18549-3,Dexamethasone,LOINC,No,
40775828,LP14719-6,glipiZIDE,LOINC Component,Observation,LOINC,Valid,Non-standard,23,40775828,LP14719-6,glipiZIDE,LOINC,No,
4055048,242766009,Accident caused by horticultural tool,Event,Observation,SNOMED,Valid,Standard,23,4055048,242766009,Accident caused by horticultural tool,SNOMED,No,
4036771,162470006,Symptom severe,Clinical Finding,Observation,SNOMED,Valid,Standard,23,4036771,162470006,Symptom severe,SNOMED,No,
4030015,107647005,Weight finding,Clinical Finding,Observation,SNOMED,Valid,Standard,23,4030015,107647005,Weight finding,SNOMED,No,
37117066,113481000119108,Long-term current use of tamoxifen,Context-dependent,Observation,SNOMED,Valid,Standard,23,37117066,113481000119108,Long-term current use of tamoxifen,SNOMED,No,
37108579,106581000119100,Long-term current use of cyclosporine,Context-dependent,Observation,SNOMED,Valid,Standard,23,37108579,106581000119100,Long-term current use of cyclosporine,SNOMED,No,
36675595,772006002,Failed instrumental delivery,Context-dependent,Observation,SNOMED,Valid,Standard,23,36675595,772006002,Failed instrumental delivery,SNOMED,No,
35819378,4-1140874646,glipizide,Value,Observation,UK Biobank,Valid,Non-standard,23,35819378,4-1140874646,glipizide,UK Biobank,No,
35817847,4-1140874816,dexamethasone,Value,Observation,UK Biobank,Valid,Non-standard,23,35817847,4-1140874816,dexamethasone,UK Biobank,No,
35627035,35c70c9b-2996-4114-ae32-72e691ff96d0,"Retired SNOMED UK Drug extension concept, do not use, use concept indicated by the CONCEPT_RELATIONSHIP table, if any",Qualifier Value,Observation,SNOMED,Valid,Non-standard,23,35627035,35c70c9b-2996-4114-ae32-72e691ff96d0,"Retired SNOMED UK Drug extension concept, do not use, use concept indicated by the CONCEPT_RELATIONSHIP table, if any",SNOMED,No,
3518464,372584003,Dexamethasone,Substance,Observation,Nebraska Lexicon,Valid,Non-standard,23,3518464,372584003,Dexamethasone,Nebraska Lexicon,No,
42536304,735049002,Peach,Clinical Observation,Observation,SNOMED,Valid,Non-standard,23,3273932,735049002,Peach,Nebraska Lexicon,Yes,Maps to
4328090,75618005,Prunus persica,Clinical Observation,Observation,SNOMED,Valid,Non-standard,23,3233333,75618005,Peach,Nebraska Lexicon,Yes,Maps to
1619649,LP422109-1,Levothyroxine,LOINC Component,Observation,LOINC,Valid,Non-standard,23,1619649,LP422109-1,Levothyroxine,LOINC,No,
764550,456501000124101,Family history of acne,Context-dependent,Observation,SNOMED,Valid,Standard,22,764550,456501000124101,Family history of acne,SNOMED,No,
710058,99423,CPT4 Code 99423,CPT4,Observation,CPT4,Valid,Standard,22,710058,99423,CPT4 Code 99423,CPT4,No,
45765733,702743004,Supervision of high risk pregnancy for multigravida age 15 years or younger,Procedure,Observation,SNOMED,Valid,Standard,22,45765733,702743004,Supervision of high risk pregnancy for multigravida age 15 years or younger,SNOMED,No,
44787728,LP66954-6,Donepezil,LOINC Component,Observation,LOINC,Valid,Non-standard,22,44787728,LP66954-6,Donepezil,LOINC,No,
44787257,LP171614-3,Lansoprazole,LOINC Component,Observation,LOINC,Valid,Non-standard,22,44787257,LP171614-3,Lansoprazole,LOINC,No,
44787251,LP171398-3,Fenofibrate,LOINC Component,Observation,LOINC,Valid,Non-standard,22,44787251,LP171398-3,Fenofibrate,LOINC,No,
44782688,128391000119101,Family disruption due to legal separation,Clinical Finding,Observation,SNOMED,Valid,Standard,22,44782688,128391000119101,Family disruption due to legal separation,SNOMED,No,
4314558,87241003,Gas retention,Morph Abnormality,Observation,SNOMED,Valid,Standard,22,4314558,87241003,Gas retention,SNOMED,No,
4307293,391132008,Nutritional assessment completed,Context-dependent,Observation,SNOMED,Valid,Non-standard,22,4307293,391132008,Nutritional assessment completed,SNOMED,No,
4305451,133931009,Infant,Social Context,Relationship,SNOMED,Valid,Standard,22,4305451,133931009,Infant,SNOMED,No,
4297533,386879008,Fenofibrate,Substance,Drug,SNOMED,Valid,Non-standard,22,4297533,386879008,Fenofibrate,SNOMED,No,
4203277,308486004,Breast screening call,Procedure,Observation,SNOMED,Valid,Non-standard,22,4203277,308486004,Breast screening call,SNOMED,No,
4196500,79899007,Medication interaction,Clinical Finding,Observation,SNOMED,Valid,Standard,22,4196500,79899007,Medication interaction,SNOMED,No,
4176765,428748002,Family history of malignant neoplasm of male breast,Context-dependent,Observation,SNOMED,Valid,Non-standard,22,4176765,428748002,Family history of malignant neoplasm of male breast,SNOMED,No,
4169690,294215003,Allergy to colchicine,Clinical Finding,Observation,SNOMED,Valid,Non-standard,22,4169690,294215003,Allergy to colchicine,SNOMED,No,
4168143,48434008,Atheroma,Morph Abnormality,Observation,SNOMED,Valid,Standard,22,4168143,48434008,Atheroma,SNOMED,No,
4166895,418051002,Allergy to cherry,Clinical Finding,Observation,SNOMED,Valid,Non-standard,22,4166895,418051002,Allergy to cherry,SNOMED,No,
4163204,293771005,Allergy to methotrexate,Clinical Finding,Observation,SNOMED,Valid,Non-standard,22,4163204,293771005,Allergy to methotrexate,SNOMED,No,
4163062,293592007,Allergy to propoxyphene,Clinical Finding,Observation,SNOMED,Valid,Non-standard,22,4163062,293592007,Allergy to propoxyphene,SNOMED,No,
4158345,271817008,Has not grown in height,Clinical Finding,Observation,SNOMED,Valid,Standard,22,4158345,271817008,Has not grown in height,SNOMED,No,
4110754,285043008,Does use spectacles,Clinical Finding,Observation,SNOMED,Valid,Standard,22,4110754,285043008,Does use spectacles,SNOMED,No,
4104630,256350002,Almond,Substance,Observation,SNOMED,Valid,Standard,22,4104630,256350002,Almond,SNOMED,No,
4094384,26138003,Gliomatosis cerebri,Morph Abnormality,Observation,SNOMED,Valid,Standard,22,4094384,26138003,Gliomatosis cerebri,SNOMED,No,
4053537,125526005,Partial hyperplasia,Morph Abnormality,Observation,SNOMED,Valid,Standard,22,4053537,125526005,Partial hyperplasia,SNOMED,No,
40492245,445717001,Ingestion of corrosive chemical,Event,Observation,SNOMED,Valid,Standard,22,40492245,445717001,Ingestion of corrosive chemical,SNOMED,No,
40479343,444370002,Exposure to Human poliovirus,Event,Observation,SNOMED,Valid,Standard,22,40479343,444370002,Exposure to Human poliovirus,SNOMED,No,
37109458,61251000119108,Long-term current use of tacrolimus,Context-dependent,Observation,SNOMED,Valid,Standard,22,37109458,61251000119108,Long-term current use of tacrolimus,SNOMED,No,
36713092,31001000119109,Colon cancer screening declined,Context-dependent,Observation,SNOMED,Valid,Standard,22,36713092,31001000119109,Colon cancer screening declined,SNOMED,No,
35820205,4-1140864752,lansoprazole,Value,Observation,UK Biobank,Valid,Non-standard,22,35820205,4-1140864752,lansoprazole,UK Biobank,No,
35818865,4-1140861954,fenofibrate,Value,Observation,UK Biobank,Valid,Non-standard,22,35818865,4-1140861954,fenofibrate,UK Biobank,No,
35626994,506f988d-a385-4383-9268-a6f974252c52,"Retired SNOMED UK Drug extension concept, do not use, use concept indicated by the CONCEPT_RELATIONSHIP table, if any",Qualifier Value,Observation,SNOMED,Valid,Non-standard,22,35626994,506f988d-a385-4383-9268-a6f974252c52,"Retired SNOMED UK Drug extension concept, do not use, use concept indicated by the CONCEPT_RELATIONSHIP table, if any",SNOMED,No,
35622821,765024005,Atkins diet,Procedure,Procedure,SNOMED,Valid,Standard,22,35622821,765024005,Atkins diet,SNOMED,No,
35611441,eae138a3-e15f-4acf-b755-35bed42c62f9,"Retired SNOMED UK Drug extension concept, do not use, use concept indicated by the CONCEPT_RELATIONSHIP table, if any",Qualifier Value,Observation,SNOMED,Valid,Non-standard,22,35611441,eae138a3-e15f-4acf-b755-35bed42c62f9,"Retired SNOMED UK Drug extension concept, do not use, use concept indicated by the CONCEPT_RELATIONSHIP table, if any",SNOMED,No,
4339307,88161000,Mangifera indica,Clinical Observation,Observation,SNOMED,Valid,Non-standard,22,3337994,88161000,Mango,Nebraska Lexicon,Yes,Maps to
2108686,4175F,CPT4 Code 4175F,CPT4,Observation,CPT4,Valid,Standard,22,2108686,4175F,CPT4 Code 4175F,CPT4,No,
762817,432341000124108,Taking multiple medications for chronic disease,Clinical Finding,Observation,SNOMED,Valid,Standard,21,762817,432341000124108,Taking multiple medications for chronic disease,SNOMED,No,
761881,16520001000004100,Family history of narcolepsy,Context-dependent,Observation,SNOMED,Valid,Standard,21,761881,16520001000004100,Family history of narcolepsy,SNOMED,No,
44782642,698248002,Family history of cardiac arrhythmia,Context-dependent,Observation,SNOMED,Valid,Standard,21,44782642,698248002,Family history of cardiac arrhythmia,SNOMED,No,
439614,217495002,Accident caused by clothes on fire,Event,Observation,SNOMED,Valid,Standard,21,439614,217495002,Accident caused by clothes on fire,SNOMED,No,
439395,371775004,Emotional abuse of child,Event,Observation,SNOMED,Valid,Standard,21,439395,371775004,Emotional abuse of child,SNOMED,No,
438631,293136001,Antithyroid drug adverse reaction,Disorder,Observation,SNOMED,Valid,Standard,21,438631,293136001,Antithyroid drug adverse reaction,SNOMED,No,
432538,219239003,Assault by hot liquid,Event,Observation,SNOMED,Valid,Standard,21,432538,219239003,Assault by hot liquid,SNOMED,No,
4305025,419511003,Propensity to adverse reactions to drug,Clinical Finding,Observation,SNOMED,Valid,Standard,21,4305025,419511003,Propensity to adverse reactions to drug,SNOMED,No,
4303397,418785009,Perfume,Substance,Device,SNOMED,Valid,Standard,21,4303397,418785009,Perfume,SNOMED,No,
4295008,401086001,Pneumococcal vaccination declined,Context-dependent,Observation,SNOMED,Valid,Standard,21,4295008,401086001,Pneumococcal vaccination declined,SNOMED,No,
4266975,61686008,Physical exercise,Observable Entity,Observation,SNOMED,Valid,Standard,21,4266975,61686008,Physical exercise,SNOMED,No,
42536904,735930004,Low-level literacy,Clinical Finding,Observation,SNOMED,Valid,Standard,21,42536904,735930004,Low-level literacy,SNOMED,No,
4246074,60689008,Home care of patient,Procedure,Observation,SNOMED,Valid,Standard,21,4246074,60689008,Home care of patient,SNOMED,No,
4245400,60392001,Angiofibroma,Morph Abnormality,Observation,SNOMED,Valid,Non-standard,21,4245400,60392001,Angiofibroma,SNOMED,No,
4166785,293917005,Allergy to risperidone,Clinical Finding,Observation,SNOMED,Valid,Non-standard,21,4166785,293917005,Allergy to risperidone,SNOMED,No,
4166014,294005001,Allergy to verapamil,Clinical Finding,Observation,SNOMED,Valid,Non-standard,21,4166014,294005001,Allergy to verapamil,SNOMED,No,
4158557,373062004,Device used,Clinical Finding,Observation,SNOMED,Valid,Non-standard,21,4158557,373062004,Device used,SNOMED,No,
4150253,310376006,Immunization consent not given,Clinical Finding,Observation,SNOMED,Valid,Standard,21,4150253,310376006,Immunization consent not given,SNOMED,No,
4122673,259268001,Isopropyl alcohol,Substance,Drug,SNOMED,Valid,Non-standard,21,4122673,259268001,Isopropyl alcohol,SNOMED,No,
40789244,LP16130-4,Pseudoephedrine,LOINC Component,Observation,LOINC,Valid,Non-standard,21,40789244,LP16130-4,Pseudoephedrine,LOINC,No,
40775935,LP16086-8,clonazePAM,LOINC Component,Observation,LOINC,Valid,Non-standard,21,40775935,LP16086-8,clonazePAM,LOINC,No,
4073204,242625003,Bite of rodent,Event,Observation,SNOMED,Valid,Standard,21,4073204,242625003,Bite of rodent,SNOMED,No,
4068836,20464009,Perforated diverticulum,Morph Abnormality,Observation,SNOMED,Valid,Standard,21,4068836,20464009,Perforated diverticulum,SNOMED,No,
4053939,242509002,Burning due to contact with hot household appliances,Event,Observation,SNOMED,Valid,Standard,21,4053939,242509002,Burning due to contact with hot household appliances,SNOMED,No,
4045718,133893008,Care of neurological patient,Procedure,Observation,SNOMED,Valid,Standard,21,4045718,133893008,Care of neurological patient,SNOMED,No,
4036783,162512009,Dietary history,Clinical Finding,Observation,SNOMED,Valid,Standard,21,4036783,162512009,Dietary history,SNOMED,No,
4033946,238996003,Drug-induced toxic pustuloderma,Disorder,Observation,SNOMED,Valid,Standard,21,4033946,238996003,Drug-induced toxic pustuloderma,SNOMED,No,
37063131,LP18898-4,azaTHIOprine,LOINC Component,Observation,LOINC,Valid,Non-standard,21,37063131,LP18898-4,azaTHIOprine,LOINC,No,
36684076,782161000,Bite,Event,Observation,SNOMED,Valid,Standard,21,36684076,782161000,Bite,SNOMED,No,
35822954,4-1140882142,pseudoephedrine,Value,Observation,UK Biobank,Valid,Non-standard,21,35822954,4-1140882142,pseudoephedrine,UK Biobank,No,
35821891,6314-32,orange,Value,Observation,UK Biobank,Valid,Standard,21,35821891,6314-32,orange,UK Biobank,No,
35817285,4-1140872150,clonazepam,Value,Observation,UK Biobank,Valid,Non-standard,21,35817285,4-1140872150,clonazepam,UK Biobank,No,
35816206,4-1140869930,azathioprine,Value,Observation,UK Biobank,Valid,Non-standard,21,35816206,4-1140869930,azathioprine,UK Biobank,No,
35627032,6f183ba1-a7d3-4fd0-a598-04688d26cc5c,"Retired SNOMED UK Drug extension concept, do not use, use concept indicated by the CONCEPT_RELATIONSHIP table, if any",Qualifier Value,Observation,SNOMED,Valid,Non-standard,21,35627032,6f183ba1-a7d3-4fd0-a598-04688d26cc5c,"Retired SNOMED UK Drug extension concept, do not use, use concept indicated by the CONCEPT_RELATIONSHIP table, if any",SNOMED,No,
4303397,418785009,Perfume,Clinical Observation,Observation,SNOMED,Valid,Non-standard,21,3275426,418785009,Perfume,Nebraska Lexicon,Yes,Maps to
903668,OMOP5181850,Snuff user,Clinical Finding,Observation,OMOP Extension,Valid,Standard,20,903668,OMOP5181850,Snuff user,OMOP Extension,No,
903660,OMOP5181841,Moderate cigarette smoker (10-19 cigarettes per day),Clinical Finding,Observation,OMOP Extension,Valid,Standard,20,903660,OMOP5181841,Moderate cigarette smoker (10-19 cigarettes per day),OMOP Extension,No,
607782,1155942004,Allergy to metal and/or metal compound,Clinical Finding,Observation,SNOMED,Valid,Standard,20,607782,1155942004,Allergy to metal and/or metal compound,SNOMED,No,
45942438,83916,SILVER,Misc,Observation,CIEL,Valid,Non-standard,20,45942438,83916,SILVER,CIEL,No,
44787428,LP14346-8,Famotidine,LOINC Component,Observation,LOINC,Valid,Non-standard,20,44787428,LP14346-8,Famotidine,LOINC,No,
44787275,LP171636-6,Rofecoxib,LOINC Component,Observation,LOINC,Valid,Non-standard,20,44787275,LP171636-6,Rofecoxib,LOINC,No,
44787231,LP18946-1,Dicyclomine,LOINC Component,Observation,LOINC,Valid,Non-standard,20,44787231,LP18946-1,Dicyclomine,LOINC,No,
