Id,Code,Name,Standard Class,Vocab,Validity,Concept,Frequency
19474162,D000617,Aminoglycosides,Main Heading,MeSH,Valid,Non-standard,7
1176920,LP28719-0,Gatifloxacin,LOINC Component,LOINC,Valid,Non-standard,7
1176876,LP14848-3,Terbinafine,LOINC Component,LOINC,Valid,Non-standard,7
764743,5780001000004109,Family history of cirrhosis of liver,Context-dependent,SNOMED,Valid,Standard,6
763765,445741000124104,Left after triage,Clinical Finding,SNOMED,Valid,Standard,6
762043,286271000119104,Coronary artery bypass graft stent present,Clinical Finding,SNOMED,Valid,Non-standard,6
762042,286251000119108,Drug coated stent in posterior descending branch of right coronary artery,Clinical Finding,SNOMED,Valid,Non-standard,6
761877,16409831000119105,Family history of Barrett esophagus,Context-dependent,SNOMED,Valid,Standard,6
761712,15936261000119101,Requires continuous supervision,Clinical Finding,SNOMED,Valid,Standard,6
761052,13890001000004103,Family history of neuroblastoma,Context-dependent,SNOMED,Valid,Standard,6
710053,98970,"Nonphysician qualified health care professional online digital assessment and management, for an established patient, for up to 7 days, cumulative time during the 7 days; 5-10 minutes",CPT4,CPT4,Valid,Standard,6
608134,1156903009,Malignant ependymoma,Morph Abnormality,SNOMED,Valid,Standard,6
46273772,63941000119102,Family history of congenital hydrocephalus,Context-dependent,SNOMED,Valid,Standard,6
46273481,1098871000119109,Family history of hereditary nonpolyposis colon cancer,Context-dependent,SNOMED,Valid,Standard,6
46269918,108981000119107,Family history of protein S deficiency,Context-dependent,SNOMED,Valid,Standard,6
45771414,150851000119100,Genetic counseling done,Context-dependent,SNOMED,Valid,Non-standard,6
45771406,704143006,Maternal history of systemic lupus erythematosus,Context-dependent,SNOMED,Valid,Standard,6
44787243,LP171390-0,Candesartan,LOINC Component,LOINC,Valid,Non-standard,6
44787230,LP18914-9,Captopril,LOINC Component,LOINC,Valid,Non-standard,6
44786635,LP101034-9,Finasteride,LOINC Component,LOINC,Valid,Non-standard,6
443369,293484000,Mercurial diuretic adverse reaction,Disorder,SNOMED,Valid,Standard,6
442458,214188005,"Motor vehicle traffic accident involving collision between motor vehicle and tramcar, occupant of tram injured",Event,SNOMED,Valid,Standard,6
442042,242811002,Exposure to radiation from diagnostic isotopes,Event,SNOMED,Valid,Standard,6
440291,218933003,Adverse reaction to irritant cathartic,Disorder,SNOMED,Valid,Standard,6
439577,218943000,Adverse reaction to emollient cathartic,Disorder,SNOMED,Valid,Standard,6
438323,292910004,Anthelmintics adverse reaction,Disorder,SNOMED,Valid,Standard,6
438053,217945009,Accident caused by mining and earth-drilling machinery,Event,SNOMED,Valid,Standard,6
437757,219050007,Adverse reaction to antipruritic,Disorder,SNOMED,Valid,Standard,6
437476,215415000,Accident to watercraft causing immersion,Event,SNOMED,Valid,Standard,6
437196,216903001,Foreign object left in body during perfusion,Event,SNOMED,Valid,Standard,6
436228,67313008,Fetal death due to termination of pregnancy,Event,SNOMED,Valid,Standard,6
435442,217123007,Fall into well,Event,SNOMED,Valid,Standard,6
43533286,G8999,"Motor speech functional limitation, current status at therapy episode outset and at reporting intervals (Deprecated)",HCPCS,HCPCS,Valid,Standard,6
434552,292605001,Cough suppressant adverse reaction,Disorder,SNOMED,Valid,Standard,6
434235,269772004,Contaminant given to patient,Event,SNOMED,Valid,Standard,6
433663,217007005,Failure in suture and ligature during surgical operation,Event,SNOMED,Valid,Standard,6
433398,274954001,Assault by explosive device,Event,SNOMED,Valid,Standard,6
432813,219009004,Adverse reaction to oxytocic agents,Disorder,SNOMED,Valid,Standard,6
4327277,429953005,Family history of pulmonary emphysema,Context-dependent,SNOMED,Valid,Standard,6
4326338,430336008,Family history of color blindness,Context-dependent,SNOMED,Valid,Standard,6
4317795,218072001,Accident caused by explosion of air tank,Event,SNOMED,Valid,Standard,6
4315359,218026000,Accidents caused by powered household appliances and implements,Event,SNOMED,Valid,Standard,6
4315007,216383005,"Place of occurrence of accident or poisoning, tennis court",Location,SNOMED,Valid,Non-standard,6
4313673,218167007,Accident caused by central electric current,Event,SNOMED,Valid,Standard,6
4313014,86739005,Zinc,Substance,SNOMED,Valid,Non-standard,24
4312970,216420007,"Place of occurrence of accident or poisoning, theater",Location,SNOMED,Valid,Non-standard,6
4312969,216409007,"Place of occurrence of accident or poisoning, post office",Location,SNOMED,Valid,Non-standard,6
4309752,216343002,"Place of occurrence of accident or poisoning, factory building",Location,SNOMED,Valid,Non-standard,6
43020487,288551000119109,Problem in relationship with in-laws,Clinical Finding,SNOMED,Valid,Standard,6
4294380,76000001,Aneurysmal bone cyst,Morph Abnormality,SNOMED,Valid,Standard,6
4289925,70237008,Glucosamine,Substance,SNOMED,Valid,Non-standard,18
42872484,450475007,For cardiopulmonary resuscitation,Clinical Finding,SNOMED,Valid,Standard,6
4265604,397847006,Family bereavement,Clinical Finding,SNOMED,Valid,Standard,6
4263116,36024000,Gangrene,Morph Abnormality,SNOMED,Valid,Standard,6
42539023,735336002,Cauliflower,Substance,SNOMED,Valid,Standard,12
42538925,762913001,Left renal hypoplasia,Disorder,SNOMED,Valid,Standard,6
4253747,410601007,Childhood age person,Social Context,SNOMED,Valid,Non-standard,6
42536407,735214002,Apricot,Substance,SNOMED,Valid,Standard,12
4252361,408442008,Hemophilia - specialty,Qualifier Value,SNOMED,Valid,Standard,6
4247389,406203001,Endurance,Observable Entity,SNOMED,Valid,Standard,6
4233463,405682009,Supervisory status,Clinical Finding,SNOMED,Valid,Standard,6
4230596,404204005,Drug interaction with drug,Clinical Finding,SNOMED,Valid,Standard,6
4230566,438998000,Family history of human immunodeficiency virus infection,Context-dependent,SNOMED,Valid,Standard,6
4230341,89031001,Hypopigmentation,Morph Abnormality,SNOMED,Valid,Standard,6
4229714,404998008,Mechanical ventilation weaning response,Observable Entity,SNOMED,Valid,Standard,6
4228203,88897007,"Malignant tumor, fusiform cell type",Morph Abnormality,SNOMED,Valid,Standard,6
4225403,85010006,Recurrent thrombus,Morph Abnormality,SNOMED,Valid,Non-standard,6
4218199,397910007,Awareness under general anesthesia,Observable Entity,SNOMED,Valid,Standard,6
4213257,417001009,Family history of tuberous sclerosis,Context-dependent,SNOMED,Valid,Standard,6
4207381,54124005,Epithelioid hemangioendothelioma,Morph Abnormality,SNOMED,Valid,Standard,6
4202650,53846008,Suicide attempt by adequate means,Event,SNOMED,Valid,Standard,6
4189976,41627005,Renal cell adenoma,Morph Abnormality,SNOMED,Valid,Standard,6
4178883,50102004,"Malignant lymphoma, mixed small and large cell, diffuse",Morph Abnormality,SNOMED,Valid,Standard,6
4178538,297241004,Family history of chronic obstructive lung disease,Context-dependent,SNOMED,Valid,Standard,6
4176894,49430005,"Liposarcoma, no International Classification of Diseases for Oncology subtype",Morph Abnormality,SNOMED,Valid,Non-standard,6
4173371,294968004,Allergy to fish oil,Clinical Finding,SNOMED,Valid,Non-standard,6
4171631,294712001,Allergy to budesonide,Clinical Finding,SNOMED,Valid,Non-standard,6
4171484,294658007,Allergy to tetanus vaccine,Clinical Finding,SNOMED,Valid,Non-standard,6
4171304,294426006,Allergy to formaldehyde,Clinical Finding,SNOMED,Valid,Non-standard,6
4170509,294972000,Allergy to fluvastatin,Clinical Finding,SNOMED,Valid,Non-standard,6
4169363,293908005,Allergy to chloral hydrate,Clinical Finding,SNOMED,Valid,Non-standard,6
4168815,419027004,"Contact with plant spines, thorns, or sharp leaves",Event,SNOMED,Valid,Standard,6
4168727,294489002,Allergy to ofloxacin,Clinical Finding,SNOMED,Valid,Non-standard,6
4168578,294384008,Allergy to acyclovir,Clinical Finding,SNOMED,Valid,Non-standard,6
4167786,293621000,Allergy to ketoprofen,Clinical Finding,SNOMED,Valid,Non-standard,6
4167287,294277002,Allergy to naloxone,Clinical Finding,SNOMED,Valid,Non-standard,6
4166174,293238007,Testosterone adverse reaction,Disorder,SNOMED,Valid,Standard,6
4165470,293629003,Allergy to piroxicam,Clinical Finding,SNOMED,Valid,Non-standard,6
4164999,294530006,Allergy to polymyxin B,Clinical Finding,SNOMED,Valid,Non-standard,6
4163940,294236001,Allergy to methocarbamol,Clinical Finding,SNOMED,Valid,Non-standard,6
4163186,293681003,Allergy to lactulose,Clinical Finding,SNOMED,Valid,Non-standard,6
4161395,433163001,Family history of diverticulitis of colon,Context-dependent,SNOMED,Valid,Standard,6
4145837,426947006,Closed Salter-Harris type II fracture,Morph Abnormality,SNOMED,Valid,Standard,6
4141777,266889000,FH: Hemophilia,Context-dependent,SNOMED,Valid,Standard,6
4139804,263680009,Autoimmune process,Qualifier Value,SNOMED,Valid,Standard,6
4139700,425605001,Allergy to wool,Clinical Finding,SNOMED,Valid,Non-standard,6
4139597,32684000,Aspergillus fumigatus,Organism,SNOMED,Valid,Standard,6
4133383,412595005,Cadexomer iodine,Substance,SNOMED,Valid,Non-standard,6
4128946,261064006,Cervical,Qualifier Value,SNOMED,Valid,Non-standard,6
4127025,259636000,Pregnancy associated plasma protein A,Substance,SNOMED,Valid,Non-standard,6
4125276,288945004,Difficulty swallowing food,Clinical Finding,SNOMED,Valid,Standard,6
4115228,300914000,Allergy to cheese,Clinical Finding,SNOMED,Valid,Non-standard,6
4106639,258143003,Non-compliant,Qualifier Value,SNOMED,Valid,Standard,6
4103842,28960008,Arteriosclerosis,Morph Abnormality,SNOMED,Valid,Standard,6
4097364,292412001,Methylphenidate adverse reaction,Disorder,SNOMED,Valid,Standard,6
4097044,292056009,Diamorphine adverse reaction,Disorder,SNOMED,Valid,Standard,6
4095180,250044006,Cautious gait,Clinical Finding,SNOMED,Valid,Standard,6
4095176,250016005,Crouch gait,Clinical Finding,SNOMED,Valid,Standard,6
4086751,243860001,Diabetic monitoring status,Clinical Finding,SNOMED,Valid,Standard,6
4085792,185330002,Patient walked out,Clinical Finding,SNOMED,Valid,Standard,6
40795987,LP18863-8,Droperidol,LOINC Component,LOINC,Valid,Non-standard,6
40795286,LP100045-6,Milnacipran,LOINC Component,LOINC,Valid,Non-standard,6
40792386,LP14795-6,Zinc,LOINC Component,LOINC,Valid,Non-standard,6
40792359,LP14353-4,Amantadine,LOINC Component,LOINC,Valid,Non-standard,6
40785439,LP100044-9,Metaxalone,LOINC Component,LOINC,Valid,Non-standard,6
40782552,LP14990-3,Dicloxacillin,LOINC Component,LOINC,Valid,Non-standard,6
40775949,LP16206-2,Oxacillin,LOINC Component,LOINC,Valid,Non-standard,6
40775812,LP14522-4,Acyclovir,LOINC Component,LOINC,Valid,Non-standard,6
40772550,LP15000-0,Naltrexone,LOINC Component,LOINC,Valid,Non-standard,6
4076237,224330000,Involved in criminal activity,Clinical Finding,SNOMED,Valid,Standard,6
4073076,242542001,Exposure to radiant heat from open fire,Event,SNOMED,Valid,Standard,6
4073067,242491005,Burning due to contact with hot gas,Event,SNOMED,Valid,Standard,6
4062254,200155004,Death from any obstetric cause occurring more than 42 days but less than one year after delivery,Event,SNOMED,Valid,Non-standard,6
4061672,169488004,IUD failure - pregnant,Clinical Finding,SNOMED,Valid,Standard,6
4054159,242514003,Burning due to contact with hot saucepan,Event,SNOMED,Valid,Standard,6
4054087,242389003,Fall due to wet surface,Event,SNOMED,Valid,Standard,6
4050004,12400006,Papillary transitional cell carcinoma,Morph Abnormality,SNOMED,Valid,Standard,6
4049007,1586004,Subependymal giant cell astrocytoma,Morph Abnormality,SNOMED,Valid,Standard,6
40484588,444019000,Did not wait for treatment,Clinical Finding,SNOMED,Valid,Standard,6
4046295,133903000,Care of intensive care unit patient,Procedure,SNOMED,Valid,Standard,6
4044035,129216006,Acquired arteriovenous aneurysm,Morph Abnormality,SNOMED,Valid,Standard,6
4036964,162364004,Ear discharge present,Context-dependent,SNOMED,Valid,Standard,6
4032521,129831005,Noncompliance with diagnostic testing,Clinical Finding,SNOMED,Valid,Standard,6
4032519,129816001,Instrumental activity of daily living (IADLs) alteration,Clinical Finding,SNOMED,Valid,Standard,6
4020871,212976008,Asphyxia by strangulation,Event,SNOMED,Valid,Standard,6
4019913,115239009,Bone tumor,Morph Abnormality,SNOMED,Valid,Standard,6
4019842,105436006,Elderly person,Social Context,SNOMED,Valid,Non-standard,6
37309619,16863481000119103,Long-term current use of benzodiazepine,Context-dependent,SNOMED,Valid,Standard,6
37117646,15625451000119105,Long-term current use of tofacitinib,Context-dependent,SNOMED,Valid,Standard,6
37108958,15929581000119100,Long-term current use of antidepressant medication,Context-dependent,SNOMED,Valid,Standard,6
37071139,LP65494-4,Iohexol,LOINC Component,LOINC,Valid,Non-standard,6
37067665,LP16335-9,Penicillin V potassium,LOINC Component,LOINC,Valid,Non-standard,6
37050329,LP19573-2,Dobutamine,LOINC Component,LOINC,Valid,Non-standard,6
37042162,LP15134-7,Protamine,LOINC Component,LOINC,Valid,Non-standard,6
37035227,LP35677-1,Adenosine,LOINC Component,LOINC,Valid,Non-standard,6
37031007,LP18131-0,Meclizine,LOINC Component,LOINC,Valid,Non-standard,6
37028688,LP18054-4,Benzyl alcohol,LOINC Component,LOINC,Valid,Non-standard,6
37017398,713665009,Discussion about advance care planning with family member,Context-dependent,SNOMED,Valid,Non-standard,6
37017135,713352007,Skin donor,Social Context,SNOMED,Valid,Non-standard,6
37016736,712843002,Allergy to celery,Clinical Finding,SNOMED,Valid,Non-standard,6
36716554,722595002,Overweight in adulthood with body mass index of 25 or more but less than 30,Clinical Finding,SNOMED,Valid,Standard,6
36684866,457831000124109,Medication adherence variable,Clinical Finding,SNOMED,Valid,Standard,6
36306421,LP28438-7,Zonisamide,LOINC Component,LOINC,Valid,Non-standard,6
35626997,1d7a861c-b11f-4d3e-93c1-a2f2ef39dc23,"Retired SNOMED UK Drug extension concept, do not use, use concept indicated by the CONCEPT_RELATIONSHIP table, if any",Qualifier Value,SNOMED,Valid,Non-standard,6
35626961,8771000175103,Uses home continuous positive airway pressure ventilation supply,Clinical Finding,SNOMED,Valid,Standard,6
35622274,763653008,Ankle joint prosthesis present,Clinical Finding,SNOMED,Valid,Non-standard,6
3518845,372873001,Dicloxacillin,Substance,Nebraska Lexicon,Valid,Non-standard,6
3518768,372868007,Oxacillin,Substance,Nebraska Lexicon,Valid,Non-standard,6
3359210,441641002,Milnacipran,Substance,Nebraska Lexicon,Valid,Non-standard,6
3281946,386966003,Glimepiride,Substance,Nebraska Lexicon,Valid,Non-standard,6
3225764,387145002,Dobutamine,Substance,Nebraska Lexicon,Valid,Non-standard,6
2617619,G8209,Clinician did not document an order was given to discontinue prophylactic antibiotics within 48 hours of surgical end time (Deprecated),HCPCS,HCPCS,Valid,Standard,6
21495408,LP201674-1,Glucosamine,LOINC Component,LOINC,Valid,Non-standard,6
19394999,D015002,"Yeast, Dried",Main Heading,MeSH,Valid,Non-standard,6
1176716,LP19441-2,Silver sulfADIAZINE,LOINC Component,LOINC,Valid,Non-standard,6
765921,16224551000119108,Allergy to hornet venom,Clinical Finding,SNOMED,Valid,Non-standard,5
765842,432861000124103,Prescription medication started,Context-dependent,SNOMED,Valid,Standard,5
765796,74081000119101,Family history of affective disorder,Context-dependent,SNOMED,Valid,Standard,5
765676,454211000124107,Medication non-compliance due to visual impairment,Clinical Finding,SNOMED,Valid,Standard,5
764375,454171000124105,Medication non-compliance due to excessive pill burden,Clinical Finding,SNOMED,Valid,Standard,5
45767163,704486002,Difficulty managing urinary catheter,Clinical Finding,SNOMED,Valid,Standard,5
45757481,150811000119101,Contraception care education done,Context-dependent,SNOMED,Valid,Non-standard,5
44816484,4561F,Patient has a coronary artery stent (Peri2),CPT4,CPT4,Valid,Standard,5
44787274,LP171635-8,Risedronate,LOINC Component,LOINC,Valid,Non-standard,5
44787234,LP19170-7,Nizatidine,LOINC Component,LOINC,Valid,Non-standard,5
443620,430139008,Abuse by relative of victim,Event,SNOMED,Valid,Standard,5
443461,432464008,Abuse by unrelated caregiver,Event,SNOMED,Valid,Standard,5
443080,213017001,Sexual abuse,Event,SNOMED,Valid,Standard,5
441471,269703005,Accident due to lack of water,Event,SNOMED,Valid,Standard,5
439375,214280008,"Motor vehicle traffic accident involving collision, on highway, between motor vehicle and fallen stone, traffic sign, tree or utility pole, passenger on motor cycle injured",Event,SNOMED,Valid,Standard,5
438327,216958003,Overdose of radiation in therapy,Event,SNOMED,Valid,Standard,5
435982,242182003,Fall on board vessel without accident to vessel,Event,SNOMED,Valid,Standard,5
43533184,G9186,"Motor speech functional limitation, projected goal status at therapy episode outset, at reporting intervals, and at discharge or to end reporting (Deprecated)",HCPCS,HCPCS,Valid,Standard,5
