Id,Code,Name,Standard Class,Vocab,Validity,Concept,Frequency
42628696,31551,"Laryngoplasty; for laryngeal stenosis, with graft, without indwelling stent placement, younger than 12 years of age",Undefined,CPT4,Invalid,Non-standard,15
40490486,448579006,Biopsy of joint of hip,Procedure,SNOMED,Valid,Standard,15
40757047,29915,"Arthroscopy, hip, surgical; with acetabuloplasty (ie, treatment of pincer lesion)",Undefined,CPT4,Invalid,Non-standard,15
40757151,28041,"Excision, tumor, soft tissue of foot or toe, subfascial (eg, intramuscular); 1.5 cm or greater",Undefined,CPT4,Invalid,Non-standard,15
4103752,25434003,Limited eye examination,Procedure,SNOMED,Valid,Standard,15
4117221,287966005,Radical vulvectomy,Procedure,SNOMED,Valid,Standard,15
4118880,288093008,Attachment flap/pedicle graft - hand,Procedure,SNOMED,Valid,Non-standard,15
4125327,235492009,Removal of calculus from pancreatic duct,Procedure,SNOMED,Valid,Standard,15
4134543,398031005,Enucleation of eyeball with insertion of orbital implant,Procedure,SNOMED,Valid,Standard,15
4149881,30973001,Percutaneous implantation of neurostimulator electrodes into peripheral nerve,Procedure,SNOMED,Valid,Standard,15
4170544,49187005,Endarterectomy of aorta,Procedure,SNOMED,Valid,Standard,15
4176608,428571003,Excision of left breast,Procedure,SNOMED,Valid,Standard,15
4177490,50449007,Revision of peritoneal-venous shunt,Procedure,SNOMED,Valid,Standard,15
4180139,429400009,Excision of right breast,Procedure,SNOMED,Valid,Standard,15
4186722,413650000,Biopsy of nose,Procedure,SNOMED,Valid,Standard,15
4203990,438341004,Laparoscopic insertion of peritoneal dialysis catheter,Procedure,SNOMED,Valid,Standard,15
4214021,8096008,Capsulotomy of midfoot with tendon lengthening,Procedure,SNOMED,Valid,Standard,15
40485986,446030004,Angiography using contrast,Procedure,SNOMED,Valid,Standard,32296
40484914,442737009,Appendicovesicostomy,Procedure,SNOMED,Valid,Standard,15
37311142,827075009,Arthrodesis of carpometacarpal joint,Procedure,SNOMED,Valid,Standard,15
4002398,119739003,Trachea reconstruction,Procedure,SNOMED,Valid,Standard,15
4005845,12144001,Ligation of inferior vena cava,Procedure,SNOMED,Valid,Standard,15
4009622,11127003,"Esophagogastrostomy, antesternal or antethoracic",Procedure,SNOMED,Valid,Standard,15
4020344,1163003,Ureteroenterostomy,Procedure,SNOMED,Valid,Standard,15
4025278,12072005,Maxillectomy with orbital exenteration,Procedure,SNOMED,Valid,Standard,15
4029756,13721004,Operation on chordae tendineae,Procedure,SNOMED,Valid,Standard,15
4030789,10807008,Scleral reinforcement with graft,Procedure,SNOMED,Valid,Standard,15
4032608,236826000,Radical total vulvectomy,Procedure,SNOMED,Valid,Standard,15
4034690,15044006,Repair of exstrophy of urinary bladder,Procedure,SNOMED,Valid,Standard,15
4222325,83985009,Resection of stomach with gastrojejunal anastomosis,Procedure,SNOMED,Valid,Standard,15
4229931,348956002,Papillectomy of single anal tag,Procedure,SNOMED,Valid,Standard,15
4240702,57896008,Removal of penile prosthesis,Procedure,SNOMED,Valid,Standard,15
42535045,14731000087102,Doppler ultrasonography of left subclavian artery,Procedure,SNOMED,Valid,Standard,15
4311933,85875009,Debridement of wound of skin,Procedure,SNOMED,Valid,Standard,15
4337047,232685002,Insertion of tracheostomy tube,Procedure,SNOMED,Valid,Standard,15
4337741,232731009,Percutaneous thrombolysis of coronary artery,Procedure,SNOMED,Valid,Standard,314
4344624,240278000,External cephalic version,Procedure,SNOMED,Valid,Standard,15
4346501,239413008,Diagnostic arthroscopy of elbow joint,Procedure,SNOMED,Valid,Non-standard,15
44816394,34845,"Endovascular repair of visceral aorta and infrarenal abdominal aorta (eg, aneurysm, pseudoaneurysm, dissection, penetrating ulcer, intramural hematoma, or traumatic disruption) with a fenestrated visceral aortic endograft and concomitant unibody o...",Undefined,CPT4,Invalid,Non-standard,15
46257755,44405,Colonoscopy through stoma; with transendoscopic balloon dilation,Undefined,CPT4,Invalid,Non-standard,15
709943,15773,"Grafting of autologous fat harvested by liposuction technique to face, eyelids, mouth, neck, ears, orbits, genitalia, hands, and/or feet; 25 cc or less injectate",Undefined,CPT4,Invalid,Non-standard,15
709968,34717,"Endovascular repair of iliac artery at the time of aorto-iliac artery endograft placement by deployment of an iliac branched endograft including pre-procedure sizing and device selection, all ipsilateral selective iliac artery catheterization(s), ...",Undefined,CPT4,Invalid,Non-standard,15
725036,32994,"Ablation therapy for reduction or eradication of 1 or more pulmonary tumor(s) including pleura or chest wall when involved by tumor extension, percutaneous, including imaging guidance when performed, unilateral; cryoablation",Undefined,CPT4,Invalid,Non-standard,15
927101,76982,"Ultrasound, elastography; first target lesion",Undefined,CPT4,Invalid,Non-standard,15
927104,77047,"Magnetic resonance imaging, breast, without contrast material; bilateral",Undefined,CPT4,Invalid,Non-standard,15
4306150,83069002,Permanent gastrostomy with construction of gastric tube,Procedure,SNOMED,Valid,Non-standard,15
4306044,38755008,Lysis of adhesions of blood vessel,Procedure,SNOMED,Valid,Standard,15
4303062,78603008,Biopsy of lung,Procedure,SNOMED,Valid,Standard,15
4261768,45993005,Cholecystectomy with exploration of common duct,Procedure,SNOMED,Valid,Standard,15
42628588,0466T,"Insertion of chest wall respiratory sensor electrode or electrode array, including connection to pulse generator (List separately in addition to code for primary procedure) (Deprecated)",Undefined,CPT4,Invalid,Non-standard,15
42740661,86064,"B cells, total count (Deprecated)",Undefined,CPT4,Invalid,Non-standard,15
42740663,86379,"Natural killer (NK) cells, total count (Deprecated)",Undefined,CPT4,Invalid,Non-standard,15
4284128,6728003,"Radiologic examination of complete spine, anteroposterior and lateral",Procedure,SNOMED,Valid,Non-standard,15
4299631,77399009,Excision of prepatellar bursa,Procedure,SNOMED,Valid,Standard,15
4300311,77726006,Facial rhytidoplasty,Procedure,SNOMED,Valid,Standard,15
42539244,14721000087104,Doppler ultrasonography of bilateral subclavian arteries,Procedure,SNOMED,Valid,Standard,15
2789230,30253R1,"Transfusion of Nonautologous Platelets into Peripheral Artery, Percutaneous Approach (Deprecated)",ICD10PCS,ICD10PCS,Valid,Standard,15
2103436,22116,"Partial excision of vertebral body, for intrinsic bony lesion, without decompression of spinal cord or nerve root(s), single vertebral segment; each additional vertebral segment (List separately in addition to code for primary procedure)",Undefined,CPT4,Invalid,Non-standard,14
2103828,24101,"Arthrotomy, elbow; with joint exploration, with or without biopsy, with or without removal of loose or foreign body",Undefined,CPT4,Invalid,Non-standard,14
2104378,26034,"Incision, bone cortex, hand or finger (eg, osteomyelitis or bone abscess)",Undefined,CPT4,Invalid,Non-standard,14
2104697,26785,"Open treatment of interphalangeal joint dislocation, includes internal fixation, when performed, single",Undefined,CPT4,Invalid,Non-standard,14
2104735,26992,"Incision, bone cortex, pelvis and/or hip joint (eg, osteomyelitis or bone abscess)",Undefined,CPT4,Invalid,Non-standard,14
2104945,27280,"Arthrodesis, sacroiliac joint, open, includes obtaining bone graft, including instrumentation, when performed",Undefined,CPT4,Invalid,Non-standard,14
2105188,27540,"Open treatment of intercondylar spine(s) and/or tuberosity fracture(s) of the knee, includes internal fixation, when performed",Undefined,CPT4,Invalid,Non-standard,14
2105264,27630,"Excision of lesion of tendon sheath or capsule (eg, cyst or ganglion), leg and/or ankle",Undefined,CPT4,Invalid,Non-standard,14
2105285,27652,"Repair, primary, open or percutaneous, ruptured Achilles tendon; with graft (includes obtaining graft)",Undefined,CPT4,Invalid,Non-standard,14
2105671,28322,"Repair, nonunion or malunion; metatarsal, with or without bone graft (includes obtaining graft)",Undefined,CPT4,Invalid,Non-standard,14
2106985,33203,"Insertion of epicardial electrode(s); endoscopic approach (eg, thoracoscopy, pericardioscopy)",Undefined,CPT4,Invalid,Non-standard,14
2107030,33236,"Removal of permanent epicardial pacemaker and electrodes by thoracotomy; single lead system, atrial or ventricular",Undefined,CPT4,Invalid,Non-standard,14
2107596,34831,"Open repair of infrarenal aortic aneurysm or dissection, plus repair of associated arterial trauma, following unsuccessful endovascular repair; aorto-bi-iliac prosthesis",Undefined,CPT4,Invalid,Non-standard,14
2107772,35361,"Thromboendarterectomy, including patch graft, if performed; combined aortoiliac",Undefined,CPT4,Invalid,Non-standard,14
2107873,35526,"Bypass graft, with vein; aortosubclavian, aortoinnominate, or aortocarotid",Undefined,CPT4,Invalid,Non-standard,14
2107931,35632,"Bypass graft, with other than vein; ilio-celiac",Undefined,CPT4,Invalid,Non-standard,14
2107970,35671,"Bypass graft, with other than vein; popliteal-tibial or -peroneal artery",Undefined,CPT4,Invalid,Non-standard,14
2103421,22102,"Partial excision of posterior vertebral component (eg, spinous process, lamina or facet) for intrinsic bony lesion, single vertebral segment; lumbar",Undefined,CPT4,Invalid,Non-standard,14
2108459,38300,Drainage of lymph node abscess or lymphadenitis; simple,Undefined,CPT4,Invalid,Non-standard,14
2103413,21925,"Biopsy, soft tissue of back or flank; deep",Undefined,CPT4,Invalid,Non-standard,14
2108368,37605,Ligation; internal or common carotid artery,Undefined,CPT4,Invalid,Non-standard,14
2108488,38765,"Inguinofemoral lymphadenectomy, superficial, in continuity with pelvic lymphadenectomy, including external iliac, hypogastric, and obturator nodes (separate procedure)",Undefined,CPT4,Invalid,Non-standard,14
2211924,78103,Bone marrow imaging; multiple areas,Undefined,CPT4,Invalid,Non-standard,14
2213023,87172,"Pinworm exam (eg, cellophane tape prep)",Undefined,CPT4,Invalid,Non-standard,14
2111274,69915,"Vestibular nerve section, translabyrinthine approach",Undefined,CPT4,Invalid,Non-standard,14
2108860,43121,"Partial esophagectomy, distal two-thirds, with thoracotomy only, with or without proximal gastrectomy, with thoracic esophagogastrostomy, with or without pyloroplasty",Undefined,CPT4,Invalid,Non-standard,14
2109092,44365,"Small intestinal endoscopy, enteroscopy beyond second portion of duodenum, not including ileum; with removal of tumor(s), polyp(s), or other lesion(s) by hot biopsy forceps or bipolar cautery",Undefined,CPT4,Invalid,Non-standard,14
2109972,54512,Excision of extraparenchymal lesion of testis,Undefined,CPT4,Invalid,Non-standard,14
2109982,54650,"Orchiopexy, abdominal approach, for intra-abdominal testis (eg, Fowler-Stephens)",Undefined,CPT4,Invalid,Non-standard,14
2111099,67808,"Excision of chalazion; under general anesthesia and/or requiring hospitalization, single or multiple",Undefined,CPT4,Invalid,Non-standard,14
4149107,30957007,MRI of orbit,Procedure,SNOMED,Valid,Standard,7323
4135441,3183007,Closure of colostomy,Procedure,SNOMED,Valid,Standard,14
4137529,425767004,Implantation of radioactive seed into prostate,Procedure,SNOMED,Valid,Standard,14
927183,97155,"Adaptive behavior treatment with protocol modification, administered by physician or other qualified health care professional, which may include simultaneous direction of technician, face-to-face with one patient, each 15 minutes",Undefined,CPT4,Invalid,Non-standard,14
4139424,32887005,Neuroplasty of nerve of hand,Procedure,SNOMED,Valid,Standard,14
4141418,307831008,Repair of cleft larynx,Procedure,SNOMED,Valid,Standard,14
4143783,33599003,Dilation of salivary duct,Procedure,SNOMED,Valid,Standard,14
4143985,427595003,Capsule endoscopy,Procedure,SNOMED,Valid,Standard,14
4146078,35157006,Incision of kidney,Procedure,SNOMED,Valid,Standard,14
4175471,50796003,Cervical biopsy,Procedure,SNOMED,Valid,Standard,14
4180304,42957001,Cerebrospinal fluid flow imaging for CSF leakage detection and localization,Procedure,SNOMED,Valid,Standard,14
4197203,432874000,MRI of head with contrast,Procedure,SNOMED,Valid,Standard,14
4199705,302207003,Endoscopic dilation of bile duct,Procedure,SNOMED,Valid,Standard,406
4211523,56970000,Central shunt with prosthetic graft,Procedure,SNOMED,Valid,Standard,14
4216418,72362002,Excision of pressure injury of greater femoral trochanteric region with primary suture,Procedure,SNOMED,Valid,Standard,14
4216997,80855002,Amputation of penis,Procedure,SNOMED,Valid,Standard,14
4218086,81570004,Advancement of tendon,Procedure,SNOMED,Valid,Standard,14
4218755,72912002,Revision of cerebral ventricular shunt,Procedure,SNOMED,Valid,Standard,14
4128700,235183004,Esophagomyotomy,Procedure,SNOMED,Valid,Standard,14
4123182,259863001,Removal of Shirodkar cerclage from cervix,Procedure,SNOMED,Valid,Standard,14
4104665,29216007,Talectomy,Procedure,SNOMED,Valid,Standard,14
4099111,25261001,Insertion of nasal septal prosthesis,Procedure,SNOMED,Valid,Standard,14
37117055,872341000168100,Nephroscopy,Procedure,SNOMED,Valid,Standard,14
37312780,787874000,Laparoscopic total colectomy,Procedure,SNOMED,Valid,Standard,14
4003881,119987002,Ureter closure,Procedure,SNOMED,Valid,Standard,14
4010119,112727005,Revision of prosthetic replacement of hip joint,Procedure,SNOMED,Valid,Standard,14
4029571,108034003,Excision of urinary bladder,Procedure,SNOMED,Valid,Standard,14
4033071,14587009,Osteoplasty of humerus,Procedure,SNOMED,Valid,Standard,14
4045859,230842002,Biopsy of brain tissue,Procedure,SNOMED,Valid,Standard,14
40485337,442822001,Advancement of posterior tibial tendon with excision of accessory navicular bone,Procedure,SNOMED,Valid,Standard,14
40485347,442831001,Fluoroscopy guided percutaneous needle biopsy of liver,Procedure,SNOMED,Valid,Standard,14
4054047,125571002,Lobectomy,Procedure,SNOMED,Valid,Standard,14
4060397,168981008,Venography: peripheral,Procedure,SNOMED,Valid,Standard,14
4071012,173337009,Excision of dental lesion of jaw,Procedure,SNOMED,Valid,Standard,14
40757021,25073,"Excision, tumor, soft tissue of forearm and/or wrist area, subfascial (eg, intramuscular); 3 cm or greater",Undefined,CPT4,Invalid,Non-standard,14
4078793,180325003,Direct current cardioversion,Procedure,SNOMED,Valid,Standard,14
4081731,240977001,Biopsy of skin,Procedure,SNOMED,Valid,Standard,14
